date,interval_start_local,interval_end_local,interval_start_utc,interval_end_utc,cluster_key,cluster_label,parent_region,cluster_mapping_confidence,cluster_connection_context,cluster_preferred_hub_candidates,cluster_curation_version,hub_key,hub_label,route_name,route_label,route_border_key,route_target_zone,route_price_score_eur_per_mwh,route_price_feasible_flag,route_price_bottleneck,upstream_market_state_feed_available_flag,upstream_market_state,upstream_forward_price_eur_per_mwh,upstream_day_ahead_price_eur_per_mwh,upstream_intraday_price_eur_per_mwh,upstream_imbalance_price_eur_per_mwh,upstream_forward_to_day_ahead_spread_eur_per_mwh,upstream_day_ahead_to_intraday_spread_eur_per_mwh,upstream_forward_to_day_ahead_spread_bucket,upstream_day_ahead_to_intraday_spread_bucket,upstream_market_state_source_provider,upstream_market_state_source_family,upstream_market_state_source_key,upstream_market_state_source_published_utc,system_balance_feed_available_flag,system_balance_known_flag,system_balance_active_flag,system_balance_state,system_balance_imbalance_mw,system_balance_indicated_demand_mw,system_balance_indicated_generation_mw,system_balance_indicated_margin_mw,system_balance_demand_minus_generation_mw,system_balance_margin_ratio,system_balance_imbalance_direction_bucket,system_balance_margin_direction_bucket,system_balance_source_provider,system_balance_source_family,system_balance_source_key,system_balance_source_dataset_keys,system_balance_source_published_utc,route_delivery_tier,route_delivery_signal,route_delivery_reason,deliverable_mw_proxy,deliverable_route_score_eur_per_mwh,internal_transfer_evidence_tier,internal_transfer_gate_state,internal_transfer_capacity_limit_mw,internal_transfer_source_provider,internal_transfer_source_family,internal_transfer_source_key,curtailment_source_tier,curtailment_truth_profile,curtailment_source_target_is_proxy,curtailment_proxy_mwh,curtailment_proxy_cost_gbp,curtailment_truth_mwh,curtailment_truth_dispatch_mwh_lower_bound,curtailment_truth_half_hour_count,curtailment_truth_bmu_count,curtailment_selected_mwh,curtailment_present_flag,export_candidate_flag,opportunity_deliverable_mwh,opportunity_spill_mwh,opportunity_gross_value_eur,opportunity_state,connector_capacity_tight_now_flag,market_knew_connector_restriction_flag,connector_notice_market_state,connector_notice_state,connector_notice_known_flag,connector_notice_active_flag,connector_notice_upcoming_flag,connector_notice_hours_until_start,connector_notice_hours_since_publication,connector_notice_lead_time_hours,connector_notice_revision_count,connector_notice_source_key,connector_itl_state,connector_itl_capacity_limit_mw,connector_itl_source_key,connector_gate_state,connector_capacity_evidence_tier,reviewed_publication_state,source_lineage
2024-12-07,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,medium,"Dogger and Hornsea are the strongest current fit for east-coast export routes, especially BritNed, with France-facing hubs as a secondary southbound option.","britned, ifa, ifa2, eleclink",phase2_spatial_truth_v1_2026-03-14,eleclink,ElecLink,R1_netback_GB_FR_DE_PL,GB->FR->DE->PL,GB-FR,FR,36.82049999999999,True,GB->FR,True,day_ahead_near_forward,66.97665,71.85,,,4.873349999999988,,spread_flat,spread_unknown,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,True,False,True,moderate_imbalance,414.0,-17989.0,27788.0,34945.0,-45777.0,1.942576018678081,imbalance_positive,margin_loose,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 00:16:00+00:00,capacity_unknown,EXPORT_CAPACITY_UNKNOWN,"The route is price-positive and internally reachable, but GB-FR cable deliverability is still only a nominal-share proxy because published France border capacity is unavailable.",1000.0,36.82049999999999,reviewed_internal_constraint_boundary,reviewed_boundary_cap,1050.84,neso,day_ahead_constraint_boundary,fact_day_ahead_constraint_boundary_half_hourly:FLOWSTH,regional_proxy,proxy,True,-1590.4850096232287,363795.2376303971,0.0,0.0,0,0,-1590.4850096232287,False,False,0.0,0.0,0.0,no_curtailment,False,False,no_public_connector_restriction,,False,False,False,,,,,gb_topology_transfer_gate_proxy,,,,nominal_headroom_proxy,nominal_static,,fact_route_score_hourly|fact_regional_curtailment_hourly_proxy|fact_upstream_market_state_hourly|fact_system_balance_market_state_hourly
2024-12-07,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,medium,"Dogger and Hornsea are the strongest current fit for east-coast export routes, especially BritNed, with France-facing hubs as a secondary southbound option.","britned, ifa, ifa2, eleclink",phase2_spatial_truth_v1_2026-03-14,ifa,IFA,R1_netback_GB_FR_DE_PL,GB->FR->DE->PL,GB-FR,FR,36.82049999999999,True,GB->FR,True,day_ahead_near_forward,66.97665,71.85,,,4.873349999999988,,spread_flat,spread_unknown,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,True,False,True,moderate_imbalance,414.0,-17989.0,27788.0,34945.0,-45777.0,1.942576018678081,imbalance_positive,margin_loose,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 00:16:00+00:00,capacity_unknown,EXPORT_CAPACITY_UNKNOWN,"The route is price-positive and internally reachable, but GB-FR cable deliverability is still only a nominal-share proxy because published France border capacity is unavailable.",1050.84,36.82049999999999,reviewed_internal_constraint_boundary,reviewed_boundary_cap,1050.84,neso,day_ahead_constraint_boundary,fact_day_ahead_constraint_boundary_half_hourly:FLOWSTH,regional_proxy,proxy,True,-1590.4850096232287,363795.2376303971,0.0,0.0,0,0,-1590.4850096232287,False,False,0.0,0.0,0.0,no_curtailment,False,False,no_public_connector_restriction,,False,False,False,,,,,gb_topology_transfer_gate_proxy,,,,nominal_headroom_proxy,operator_no_active_outage,,fact_route_score_hourly|fact_regional_curtailment_hourly_proxy|fact_upstream_market_state_hourly|fact_system_balance_market_state_hourly
2024-12-07,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,medium,"Dogger and Hornsea are the strongest current fit for east-coast export routes, especially BritNed, with France-facing hubs as a secondary southbound option.","britned, ifa, ifa2, eleclink",phase2_spatial_truth_v1_2026-03-14,britned,BritNed,R2_netback_GB_NL_DE_PL,GB->NL->DE->PL,GB-NL,NL,36.75909999999998,True,GB->NL,True,day_ahead_stronger_than_forward,66.97665,74.92,,,7.943349999999995,,spread_positive,spread_unknown,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,True,False,True,moderate_imbalance,414.0,-17989.0,27788.0,34945.0,-45777.0,1.942576018678081,imbalance_positive,margin_loose,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 00:16:00+00:00,reviewed,EXPORT_REVIEWED,"The first-pass direct border-capacity gate is unavailable, but an accepted reviewed-capacity tier exists for this border.",989.21,36.75909999999998,reviewed_internal_constraint_boundary,reviewed_boundary_cap,3828.0600000000004,neso,day_ahead_constraint_boundary,fact_day_ahead_constraint_boundary_half_hourly:SEIMPPR23,regional_proxy,proxy,True,-1590.4850096232287,363795.2376303971,0.0,0.0,0,0,-1590.4850096232287,False,False,0.0,0.0,0.0,no_curtailment,False,False,no_public_connector_restriction,,False,False,False,,,,,gb_topology_transfer_gate_proxy,,,,,,,fact_route_score_hourly|fact_regional_curtailment_hourly_proxy|fact_upstream_market_state_hourly|fact_system_balance_market_state_hourly
2024-12-07,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,east_anglia_offshore,East Anglia Offshore,England/Wales,medium,"East Anglia is the cleanest south-east offshore export candidate, with BritNed first and France-facing hubs following similar corridor families.","britned, ifa, ifa2, eleclink",phase2_spatial_truth_v1_2026-03-14,eleclink,ElecLink,R1_netback_GB_FR_DE_PL,GB->FR->DE->PL,GB-FR,FR,36.82049999999999,True,GB->FR,True,day_ahead_near_forward,66.97665,71.85,,,4.873349999999988,,spread_flat,spread_unknown,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,True,False,True,moderate_imbalance,414.0,-17989.0,27788.0,34945.0,-45777.0,1.942576018678081,imbalance_positive,margin_loose,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 00:16:00+00:00,capacity_unknown,EXPORT_CAPACITY_UNKNOWN,"The route is price-positive and internally reachable, but GB-FR cable deliverability is still only a nominal-share proxy because published France border capacity is unavailable.",563.55,36.82049999999999,reviewed_internal_constraint_boundary,reviewed_boundary_cap,563.55,neso,day_ahead_constraint_boundary,fact_day_ahead_constraint_boundary_half_hourly:FLOWSTH,regional_proxy,proxy,True,-324.1995822973008,74154.90455295864,0.0,0.0,0,0,-324.1995822973008,False,False,0.0,0.0,0.0,no_curtailment,False,False,no_public_connector_restriction,,False,False,False,,,,,gb_topology_transfer_gate_proxy,,,,nominal_headroom_proxy,nominal_static,,fact_route_score_hourly|fact_regional_curtailment_hourly_proxy|fact_upstream_market_state_hourly|fact_system_balance_market_state_hourly
2024-12-07,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,east_anglia_offshore,East Anglia Offshore,England/Wales,medium,"East Anglia is the cleanest south-east offshore export candidate, with BritNed first and France-facing hubs following similar corridor families.","britned, ifa, ifa2, eleclink",phase2_spatial_truth_v1_2026-03-14,ifa,IFA,R1_netback_GB_FR_DE_PL,GB->FR->DE->PL,GB-FR,FR,36.82049999999999,True,GB->FR,True,day_ahead_near_forward,66.97665,71.85,,,4.873349999999988,,spread_flat,spread_unknown,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,True,False,True,moderate_imbalance,414.0,-17989.0,27788.0,34945.0,-45777.0,1.942576018678081,imbalance_positive,margin_loose,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 00:16:00+00:00,capacity_unknown,EXPORT_CAPACITY_UNKNOWN,"The route is price-positive and internally reachable, but GB-FR cable deliverability is still only a nominal-share proxy because published France border capacity is unavailable.",563.55,36.82049999999999,reviewed_internal_constraint_boundary,reviewed_boundary_cap,563.55,neso,day_ahead_constraint_boundary,fact_day_ahead_constraint_boundary_half_hourly:FLOWSTH,regional_proxy,proxy,True,-324.1995822973008,74154.90455295864,0.0,0.0,0,0,-324.1995822973008,False,False,0.0,0.0,0.0,no_curtailment,False,False,no_public_connector_restriction,,False,False,False,,,,,gb_topology_transfer_gate_proxy,,,,nominal_headroom_proxy,operator_no_active_outage,,fact_route_score_hourly|fact_regional_curtailment_hourly_proxy|fact_upstream_market_state_hourly|fact_system_balance_market_state_hourly
2024-12-07,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,east_anglia_offshore,East Anglia Offshore,England/Wales,medium,"East Anglia is the cleanest south-east offshore export candidate, with BritNed first and France-facing hubs following similar corridor families.","britned, ifa, ifa2, eleclink",phase2_spatial_truth_v1_2026-03-14,ifa2,IFA2,R1_netback_GB_FR_DE_PL,GB->FR->DE->PL,GB-FR,FR,36.82049999999999,True,GB->FR,True,day_ahead_near_forward,66.97665,71.85,,,4.873349999999988,,spread_flat,spread_unknown,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,True,False,True,moderate_imbalance,414.0,-17989.0,27788.0,34945.0,-45777.0,1.942576018678081,imbalance_positive,margin_loose,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 00:16:00+00:00,capacity_unknown,EXPORT_CAPACITY_UNKNOWN,"The route is price-positive and internally reachable, but GB-FR cable deliverability is still only a nominal-share proxy because published France border capacity is unavailable.",563.55,36.82049999999999,reviewed_internal_constraint_boundary,reviewed_boundary_cap,563.55,neso,day_ahead_constraint_boundary,fact_day_ahead_constraint_boundary_half_hourly:FLOWSTH,regional_proxy,proxy,True,-324.1995822973008,74154.90455295864,0.0,0.0,0,0,-324.1995822973008,False,False,0.0,0.0,0.0,no_curtailment,False,False,no_public_connector_restriction,,False,False,False,,,,,gb_topology_transfer_gate_proxy,,,,nominal_headroom_proxy,operator_no_active_outage,,fact_route_score_hourly|fact_regional_curtailment_hourly_proxy|fact_upstream_market_state_hourly|fact_system_balance_market_state_hourly
2024-12-07,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,east_anglia_offshore,East Anglia Offshore,England/Wales,medium,"East Anglia is the cleanest south-east offshore export candidate, with BritNed first and France-facing hubs following similar corridor families.","britned, ifa, ifa2, eleclink",phase2_spatial_truth_v1_2026-03-14,britned,BritNed,R2_netback_GB_NL_DE_PL,GB->NL->DE->PL,GB-NL,NL,36.75909999999998,True,GB->NL,True,day_ahead_stronger_than_forward,66.97665,74.92,,,7.943349999999995,,spread_positive,spread_unknown,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,True,False,True,moderate_imbalance,414.0,-17989.0,27788.0,34945.0,-45777.0,1.942576018678081,imbalance_positive,margin_loose,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 00:16:00+00:00,reviewed,EXPORT_REVIEWED,"The first-pass direct border-capacity gate is unavailable, but an accepted reviewed-capacity tier exists for this border.",918.0,36.75909999999998,reviewed_internal_constraint_boundary,reviewed_boundary_cap,918.0,neso,day_ahead_constraint_boundary,fact_day_ahead_constraint_boundary_half_hourly:FLOWSTH,regional_proxy,proxy,True,-324.1995822973008,74154.90455295864,0.0,0.0,0,0,-324.1995822973008,False,False,0.0,0.0,0.0,no_curtailment,False,False,no_public_connector_restriction,,False,False,False,,,,,gb_topology_transfer_gate_proxy,,,,,,,fact_route_score_hourly|fact_regional_curtailment_hourly_proxy|fact_upstream_market_state_hourly|fact_system_balance_market_state_hourly
2024-12-07,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,medium,"East-coast Scotland can plausibly reach BritNed first, with France-facing hubs depending on additional southbound transfer.","britned, ifa, ifa2, eleclink",phase2_spatial_truth_v1_2026-03-14,eleclink,ElecLink,R1_netback_GB_FR_DE_PL,GB->FR->DE->PL,GB-FR,FR,36.82049999999999,True,GB->FR,True,day_ahead_near_forward,66.97665,71.85,,,4.873349999999988,,spread_flat,spread_unknown,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,True,False,True,moderate_imbalance,414.0,-17989.0,27788.0,34945.0,-45777.0,1.942576018678081,imbalance_positive,margin_loose,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 00:16:00+00:00,blocked_internal_transfer,HOLD,An accepted reviewed internal-transfer tier blocks or zeroes this route before border capacity matters.,,,reviewed_internal_constraint_boundary,blocked_reviewed_boundary,0.0,neso,day_ahead_constraint_boundary,fact_day_ahead_constraint_boundary_half_hourly:SSE-SP2,regional_proxy,proxy,True,-300.0997512649182,68642.49563100659,0.0,0.0,0,0,-300.0997512649182,False,False,0.0,0.0,0.0,no_curtailment,False,False,no_public_connector_restriction,,False,False,False,,,,,gb_topology_transfer_gate_proxy,,,,nominal_headroom_proxy,nominal_static,,fact_route_score_hourly|fact_regional_curtailment_hourly_proxy|fact_upstream_market_state_hourly|fact_system_balance_market_state_hourly
2024-12-07,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,medium,"East-coast Scotland can plausibly reach BritNed first, with France-facing hubs depending on additional southbound transfer.","britned, ifa, ifa2, eleclink",phase2_spatial_truth_v1_2026-03-14,ifa,IFA,R1_netback_GB_FR_DE_PL,GB->FR->DE->PL,GB-FR,FR,36.82049999999999,True,GB->FR,True,day_ahead_near_forward,66.97665,71.85,,,4.873349999999988,,spread_flat,spread_unknown,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,True,False,True,moderate_imbalance,414.0,-17989.0,27788.0,34945.0,-45777.0,1.942576018678081,imbalance_positive,margin_loose,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 00:16:00+00:00,blocked_internal_transfer,HOLD,An accepted reviewed internal-transfer tier blocks or zeroes this route before border capacity matters.,,,reviewed_internal_constraint_boundary,blocked_reviewed_boundary,0.0,neso,day_ahead_constraint_boundary,fact_day_ahead_constraint_boundary_half_hourly:SSE-SP2,regional_proxy,proxy,True,-300.0997512649182,68642.49563100659,0.0,0.0,0,0,-300.0997512649182,False,False,0.0,0.0,0.0,no_curtailment,False,False,no_public_connector_restriction,,False,False,False,,,,,gb_topology_transfer_gate_proxy,,,,nominal_headroom_proxy,operator_no_active_outage,,fact_route_score_hourly|fact_regional_curtailment_hourly_proxy|fact_upstream_market_state_hourly|fact_system_balance_market_state_hourly
2024-12-07,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,medium,"East-coast Scotland can plausibly reach BritNed first, with France-facing hubs depending on additional southbound transfer.","britned, ifa, ifa2, eleclink",phase2_spatial_truth_v1_2026-03-14,britned,BritNed,R2_netback_GB_NL_DE_PL,GB->NL->DE->PL,GB-NL,NL,36.75909999999998,True,GB->NL,True,day_ahead_stronger_than_forward,66.97665,74.92,,,7.943349999999995,,spread_positive,spread_unknown,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,True,False,True,moderate_imbalance,414.0,-17989.0,27788.0,34945.0,-45777.0,1.942576018678081,imbalance_positive,margin_loose,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 00:16:00+00:00,blocked_internal_transfer,HOLD,An accepted reviewed internal-transfer tier blocks or zeroes this route before border capacity matters.,,,reviewed_internal_constraint_boundary,blocked_reviewed_boundary,0.0,neso,day_ahead_constraint_boundary,fact_day_ahead_constraint_boundary_half_hourly:SSE-SP2,regional_proxy,proxy,True,-300.0997512649182,68642.49563100659,0.0,0.0,0,0,-300.0997512649182,False,False,0.0,0.0,0.0,no_curtailment,False,False,no_public_connector_restriction,,False,False,False,,,,,gb_topology_transfer_gate_proxy,,,,,,,fact_route_score_hourly|fact_regional_curtailment_hourly_proxy|fact_upstream_market_state_hourly|fact_system_balance_market_state_hourly
